Channel Name, Longitude, Direction
Pink Action, 16.0, E
Pink Classic, 16.0, E
Pink Comedy, 16.0, E
Pink Crime & Mystery, 16.0, E
Pink Extra, 16.0, E
Pink Family, 16.0, E
Pink Film, 16.0, E
Pink Folk 1, 16.0, E
Pink Folk 2, 16.0, E
Pink Hits, 16.0, E
Pink Hits 2, 16.0, E
Pink Horror, 16.0, E
Pink Kids, 16.0, E
Pink Koncert, 16.0, E
Pink Kuvar, 16.0, E
Pink Media BH, 16.0, E
Pink Media M, 16.0, E
Pink Movies, 16.0, E
Pink Music, 16.0, E
Pink Music 2, 16.0, E
Pink n Roll, 16.0, E
Pink Pedia, 16.0, E
Pink Plus, 16.0, E
Pink Premium, 16.0, E
Pink Radio, 16.0, E
Pink Reality, 16.0, E
Pink Romance, 16.0, E
Pink Sci-Fi & Fantasy, 16.0, E
Pink Serije, 16.0, E
Pink Show, 16.0, E
Pink Soap, 16.0, E
Pink Srbija, 16.0, E
Pink Style, 16.0, E
Pink Super Kids, 16.0, E
Pink Thriller, 16.0, E
Pink Western, 16.0, E
Pink World Cinema, 16.0, E
Pink Zabava, 16.0, E
Piwi +, 16.0, E
Planet TV, 16.0, E
Planète +, 16.0, E
Planète + Aventure, 16.0, E
Planète + Crime, 16.0, E
Planète FM, 16.0, E
Play, 16.0, E
Playboy TV Europe, 16.0, E
PMC, 16.0, E
PMC Royale, 16.0, E
Poker TV, 16.0, E
Pop TV, 16.0, E
Power FM, 16.0, E
Power TV, 16.0, E
Preach TV, 16.0, E
Press TV, 16.0, E
Prima Cool, 16.0, E
Prima Krimi, 16.0, E
Prima Love, 16.0, E
Prima Max, 16.0, E
Prima Plus, 16.0, E
Prima TV, 16.0, E
Prima TV, 16.0, E
Prima Zoom, 16.0, E
Private TV, 16.0, E
Private TV, 16.0, E
Pro 1, 16.0, E
Pro Arena, 16.0, E
Pro Arena, 16.0, E
Pro Cinema, 16.0, E
Pro Cinema, 16.0, E
Pro TV, 16.0, E
Pro TV, 16.0, E
Pro TV International, 16.0, E
Prva Kick, 16.0, E
Prva Plus, 16.0, E
Prva Srpska TV, 16.0, E
Prva TV Crna Gora, 16.0, E
Prva World, 16.0, E
Prvi, 16.0, E
PSJ TV, 16.0, E
Public Sénat, 16.0, E
Pulse, 16.0, E
Pulse, 16.0, E
Qausain TV, 16.0, E
Qazaq Radiosy, 16.0, E
Qazaqstan, 16.0, E
QazSport, 16.0, E
Qostanai, 16.0, E
QTV, 16.0, E
QTV, 16.0, E
Quran TV, 16.0, E
Qyzyljar, 16.0, E
Qyzylorda, 16.0, E
Rabbi 1 TV, 16.0, E
Radio 10, 16.0, E
Radio 21 September, 16.0, E
Radio 2M, 16.0, E
Radio 538, 16.0, E
Radio Arc en Ciel, 16.0, E
Radio Ashe, 16.0, E
Radio Baghdad, 16.0, E
Radio Biafra, 16.0, E
Radio Bir, 16.0, E
Radio BN, 16.0, E
Radio Capodistria, 16.0, E
Radio Chandelier, 16.0, E
Radio Christian Voice, 16.0, E
Radio Classique, 16.0, E
Radio Classique, 16.0, E
Radio Crne Gore, 16.0, E
Radio Dacha, 16.0, E
Radio des Jeunes, 16.0, E
Radio Don Bosco, 16.0, E
Radio Equionxe, 16.0, E
Radio Ethiopia National Radio, 16.0, E
Radio France Madagascar, 16.0, E
Rádió GaGa, 16.0, E
Radio Gdansk, 16.0, E
Radio Gjirokastra, 16.0, E
Radio Horeb, 16.0, E
Radio Immaculée Conception, 16.0, E
Radio Immaculée Conception, 16.0, E
Radio Iraqia, 16.0, E
Radio Kara, 16.0, E
Radio Korça, 16.0, E
Radio Kukësi, 16.0, E
Radio Lomé, 16.0, E
Radio Lux, 16.0, E
Radio Maarifa, 16.0, E
Radio Madagasikara, 16.0, E
Radio Maria Albania, 16.0, E
Radio Maria Iraq, 16.0, E
Radio Maria Kosovë, 16.0, E
Radio Maria Romania, 16.0, E
Radio Maria Romania, 16.0, E
Radio Marija Bosna i Hercegovina, 16.0, E
Radio Marija Hrvatska, 16.0, E
Radio Marija Srbija, 16.0, E
Radio Mir Medjugorje, 16.0, E
Radio Miraya, 16.0, E
Radio Mix, 16.0, E
Radio Nova, 16.0, E
Radio Nova, 16.0, E
Radio NS, 16.0, E
Radio One, 16.0, E
Radio One, 16.0, E
Radio Osttirol, 16.0, E
Radio Plus, 16.0, E
Radio Plus FM, 16.0, E
Radio România Actualitati, 16.0, E
Radio România Antena Satelor, 16.0, E
Radio România Cultural, 16.0, E
Radio România International 1, 16.0, E
Radio România International 2, 16.0, E
Radio România International 3, 16.0, E
Radio România Muzical, 16.0, E
Radio Sana'a, 16.0, E
Radio Shkodra, 16.0, E
Radio Si, 16.0, E
Radio Stari Grad, 16.0, E
Radio Tchad, 16.0, E
Radio Tchad, 16.0, E
Radio Tirana 1, 16.0, E
Radio Tirana 2, 16.0, E
Radio Tirana 3, 16.0, E
Radio Tirana Fëmijë, 16.0, E
Radio Tirana International, 16.0, E
Radio Tirana Jazz, 16.0, E
Radio Tirana Klasik, 16.0, E
Radio Trinitas, 16.0, E
Radio Tumaini, 16.0, E
Radio Valentino, 16.0, E
Radio Vaovao Mahasoa, 16.0, E
Radio Veronica, 16.0, E
Radio Zimbabwe, 16.0, E
Raga FM, 16.0, E
Rai 3, 16.0, E
Rajawali TV, 16.0, E
Rave TV, 16.0, E
RBK TV, 16.0, E
RBS TV Santa Maria, 16.0, E
RCF National, 16.0, E
RCM 13, 16.0, E
RCTI, 16.0, E
Realitatea Plus, 16.0, E
Reality Kings TV, 16.0, E
Rec TV, 16.0, E
Red TV, 16.0, E
Rede Amazônica Macapá, 16.0, E
Rede Clube, 16.0, E
Redlight HD, 16.0, E
Redlight HD, 16.0, E
Report TV, 16.0, E
RER Sport, 16.0, E
Retro, 16.0, E
Retro FM Kazakhstan, 16.0, E
Réunion 1ère, 16.0, E
Réunion 1ère Radio, 16.0, E
Revival Channel, 16.0, E
Revival TV, 16.0, E
Revival TV, 16.0, E
RFI Afrique, 16.0, E
RFI Afrique, 16.0, E
RFM, 16.0, E
RFM, 16.0, E
RFM, 16.0, E
RFM, 16.0, E
RFM TV, 16.0, E
RFM TV, 16.0, E
RiC International, 16.0, E
RiC International, 16.0, E
Rik, 16.0, E
Rire & Chansons, 16.0, E
RMC, 16.0, E
RMC Découverte, 16.0, E
RMC Sport 1, 16.0, E
RMC Sport 2, 16.0, E
RMC Sport 3, 16.0, E
RMC Story, 16.0, E
Robert TV, 16.0, E
ROC TV, 16.0, E
Rock Action, 16.0, E
Rock Entertainment, 16.0, E
Rojava FM, 16.0, E
România TV, 16.0, E
Romanza+ Africa, 16.0, E
Romanza+ Africa, 16.0, E
Romedy Now, 16.0, E
ROV TV, 16.0, E
Rovinj FM, 16.0, E
RPM, 16.0, E
RT News, 16.0, E
Rt@ Radio, 16.0, E
RTA, 16.0, E
RTB Radio, 16.0, E
RTB TV, 16.0, E
RTI 1, 16.0, E
RTI 2, 16.0, E
RTJVA, 16.0, E
RTK 1 Sat, 16.0, E
RTL, 16.0, E
RTL, 16.0, E
RTL 2, 16.0, E
RTL 9, 16.0, E
RTL 9, 16.0, E
RTL Crime, 16.0, E
RTL Crime, 16.0, E
RTL Kockica, 16.0, E
RTL Living, 16.0, E
RTL Passion, 16.0, E
RTL Passion, 16.0, E
RTL Radio, 16.0, E
RTL Réunion, 16.0, E
RTL Réunion, 16.0, E
RTR Planeta, 16.0, E
RTRS TV, 16.0, E
RTS 1, 16.0, E
RTS 1, 16.0, E
RTS 2, 16.0, E
RTS 2, 16.0, E
RTS 3, 16.0, E
RTSH 1, 16.0, E
RTSH 24, 16.0, E
RTSH 3, 16.0, E
RTSH Muzikë, 16.0, E
RTSH Plus, 16.0, E
RTSH Satelit, 16.0, E
RTSH Shkollë, 16.0, E
RTSH Shkollë, 16.0, E
RTSH Shqip, 16.0, E
RTSH Shqip, 16.0, E
RTSH Sport, 16.0, E
RTV 1, 16.0, E
RTV 2, 16.0, E
RTV 21 Sat, 16.0, E
RTVS 1, 16.0, E
RTVS 2, 16.0, E
RTVS 24, 16.0, E
RTVS Sport, 16.0, E
Rûdaw, 16.0, E
Russkiy Bestseller, 16.0, E
Russkiy Detektiv, 16.0, E
Russkiy Roman, 16.0, E
Russkoe Radio - Asia, 16.0, E
Sada FM TV, 16.0, E
Salam TV, 16.0, E
Saling Sapa TV, 16.0, E
Salvation TV, 16.0, E
Sapfir, 16.0, E
Saryarqa, 16.0, E
Sawt Al Shaab FM, 16.0, E
Scan, 16.0, E
Science & Vie TV, 16.0, E
Scifi Srbija, 16.0, E
Seasons, 16.0, E
Sen TV, 16.0, E
Señal Colombia, 16.0, E
Senzi, 16.0, E
Série Club, 16.0, E
SET Asia, 16.0, E
SET India, 16.0, E
Setanta Sports 1 Evraziya, 16.0, E
Setanta Sports 2 Evraziya, 16.0, E
Shalqar Radiosy, 16.0, E
Sheba TV, 16.0, E
Shoppster TV Srbija, 16.0, E
Show Max, 16.0, E
Show TV, 16.0, E
SIC Internacional, 16.0, E
Sidaama Media Network, 16.0, E
Simay-Azadi Iran National TV, 16.0, E
Sirippoli, 16.0, E
Sitel TV, 16.0, E
Sky News Australia, 16.0, E
Sky News Extra, 16.0, E
Sky News International, 16.0, E
Sky News International, 16.0, E
Sky News UK, 16.0, E
Sky Radio, 16.0, E
Slágr Premium, 16.0, E
SNAI Virtuali 1, 16.0, E
SNAI Virtuali 2, 16.0, E
SNAI Virtuali 3, 16.0, E
SNAI Virtuali 4, 16.0, E
Soccer Channel, 16.0, E
Sony BBC Earth, 16.0, E
Sony Max India, 16.0, E
Sony Max UK, 16.0, E
Sony Pix, 16.0, E
Sony SAB India, 16.0, E
Spark, 16.0, E
Speda Channel, 16.0, E
Spektrum Home Czech, 16.0, E
Spektrum International, 16.0, E
Sport, 16.0, E
Sport 1 Czechia, 16.0, E
Sport 2, 16.0, E
Sport 2 Czechia, 16.0, E
Sport 3, 16.0, E
Sport 4, 16.0, E
Sport Klub 1 Crna Gora, 16.0, E
Sport Klub 1 Hrvatska, 16.0, E
Sport Klub 1 Slovenija, 16.0, E
Sport Klub 1 Srbija, 16.0, E
Sport Klub 1 Srbija, 16.0, E
Sport Klub 2 Slovenija, 16.0, E
Sport Klub 2 Srbija, 16.0, E
Sport Klub 3 Slovenija, 16.0, E
Sport Klub 3 Srbija, 16.0, E
Sport Klub Esports, 16.0, E
Sport Klub Fight, 16.0, E
Sport Klub Golf, 16.0, E
Sport Klub Golf, 16.0, E
Sport Klub HD, 16.0, E
Sport TV 1, 16.0, E
Sport-1, 16.0, E
Sport-2, 16.0, E
Sport-3, 16.0, E
Sport-4, 16.0, E
Sports 18 1, 16.0, E
Sports Connect, 16.0, E
Sports Connect, 16.0, E
Sportska TV, 16.0, E
Sportstars 2, 16.0, E
Sportstars 3, 16.0, E
Sportstars 4, 16.0, E
SpoTV 2 Asia, 16.0, E
SpoTV Indonesia, 16.0, E
ST Bollywood, 16.0, E
ST Kids, 16.0, E
ST Kungfu, 16.0, E
ST Sino Drama, 16.0, E
ST Sports Focus, 16.0, E
ST Sports Life, 16.0, E
ST Sports Premium, 16.0, E
ST World Football, 16.0, E
Star Bharat India, 16.0, E
Star Channel Hrvatska, 16.0, E
Star Channel Srbija, 16.0, E
Star Channel Srbija, 16.0, E
Star Crime Hrvatska, 16.0, E
Star Crime Srbija, 16.0, E
Star FM, 16.0, E
Star Gold, 16.0, E
Star Gold India, 16.0, E
Star Gold Romance, 16.0, E
Star Life Hrvatska, 16.0, E
Star Life India, 16.0, E
Star Life Regional, 16.0, E
Star Life Srbija, 16.0, E
Star Movies Hrvatska, 16.0, E
Star Movies Hrvatska, 16.0, E
Star Movies Select, 16.0, E
Star Movies Slovenija, 16.0, E
Star Movies Srbija, 16.0, E
Star Movies Srbija, 16.0, E
Star Plus, 16.0, E
Star Plus, 16.0, E
Star Plus India, 16.0, E
Star Suvarna, 16.0, E
Star TV, 16.0, E
Star Vijay India, 16.0, E
StarLife, 16.0, E
Stêrk, 16.0, E
Stinët, 16.0, E
Stingray Djazz, 16.0, E
Stingray IConcerts, 16.0, E
STS International, 16.0, E
STS Kids International, 16.0, E
STV Folk, 16.0, E
Sudan Bukra, 16.0, E
Sukachan 12, 16.0, E
Sukachan 5, 16.0, E
Sun Music TV, 16.0, E
Sun Music TV, 16.0, E
Sun TV, 16.0, E
Sunna TV, 16.0, E
Super Hungama, 16.0, E
Super Sonic TV, 16.0, E
SuperSport 1, 16.0, E
SuperSport 2, 16.0, E
SuperSport 3, 16.0, E
SuperSport 4, 16.0, E
SuperSport 5, 16.0, E
SuperSport 6, 16.0, E
SuperSport 7, 16.0, E
SuperSport Action, 16.0, E
SuperSport Grandstand, 16.0, E
SuperSport LaLiga, 16.0, E
SuperSport LaLiga Africa, 16.0, E
SuperSport Premier League, 16.0, E
SuperSport Premier League Africa, 16.0, E
SuperSport Variety 2 Africa, 16.0, E
Suroyo TV, 16.0, E
Swara Sagar, 16.0, E
Syfy France, 16.0, E
Synagogue TV, 16.0, E
Syri TV, 16.0, E
T, 16.0, E
T7, 16.0, E
TA 3, 16.0, E
Talim TV, 16.0, E
Tanasuh Education TV, 16.0, E
Tapesh 2, 16.0, E
Tapesh 2, 16.0, E
Tara HD, 16.0, E
Tayny Galaktiki, 16.0, E
TBN Nejat TV, 16.0, E
Tchad 24, 16.0, E
Tchad 24, 16.0, E
TCM América Latina, 16.0, E
Télé Kréol, 16.0, E
Télé Tchad, 16.0, E
Télé Tchad, 16.0, E
Telecine Touch, 16.0, E
TeleHit, 16.0, E
Teleislas Channel, 16.0, E
Télémante, 16.0, E
Teleputeshestviya, 16.0, E
TéléToon +, 16.0, E
Téranga Sénégal TV, 16.0, E
Téva, 16.0, E
Téva, 16.0, E
TF 1, 16.0, E
TF 1 Séries Films, 16.0, E
TF 1 Séries Films, 16.0, E
TF 1 Séries Films, 16.0, E
TFM, 16.0, E
TFM, 16.0, E
TFM Religions, 16.0, E
TFX, 16.0, E
The Fishing & Hunting Channel, 16.0, E
The Now Network, 16.0, E
Thrill, 16.0, E
Thunder TV, 16.0, E
Tiji, 16.0, E
Tiji, 16.0, E
Times Now, 16.0, E
Times Now Navbharat, 16.0, E
Tivi5Monde, 16.0, E
Tivi5Monde, 16.0, E
TLC Balkan, 16.0, E
TLC Balkan, 16.0, E
TLC France, 16.0, E
TLC Pan Regional, 16.0, E
TM TV, 16.0, E
TMC, 16.0, E
TNT, 16.0, E
TNT 4 International, 16.0, E
TNT Africa, 16.0, E
Toi Duman, 16.0, E
Toon Goggles WW, 16.0, E
Top Albania Radio, 16.0, E
Top Channel, 16.0, E
Top FM, 16.0, E
Top FM, 16.0, E
Top Gold Radio, 16.0, E
Top News, 16.0, E
Top Plus, 16.0, E
Toshkent, 16.0, E
Toute l'Histoire, 16.0, E
Toxic Folk, 16.0, E
Toxic TV, 16.0, E
Trace Africa Français, 16.0, E
Trace Caribbean, 16.0, E
Trace FM Réunion, 16.0, E
Trace Muzika, 16.0, E
Trace Urban Afrique, 16.0, E
Trace Urban Afrique, 16.0, E
Trace Urban South Africa, 16.0, E
Trace Vanilla Islands, 16.0, E
Trans 7, 16.0, E
Trans TV, 16.0, E
Travel Channel Europe, 16.0, E
Travel Channel Europe, 16.0, E
Travelxp HD, 16.0, E
Travelxp HD Europe, 16.0, E
Trek, 16.0, E
Trek, 16.0, E
TRT Belgesel, 16.0, E
TRT Çocuk, 16.0, E
TRT Türk, 16.0, E
True African, 16.0, E
True African, 16.0, E
Turan TV, 16.0, E
Turkistan, 16.0, E
TV 1000 Balkan, 16.0, E
TV 1000 Balkan, 16.0, E
TV 1000 Russkoe Kino, 16.0, E
TV 21 Macedonia, 16.0, E
TV 24, 16.0, E
TV 3, 16.0, E
TV 8 International, 16.0, E
TV 9 Ethio, 16.0, E
TV 9 Nusantara, 16.0, E
TV Arena, 16.0, E
TV Barrandov, 16.0, E
TV Breizh, 16.0, E
TV Breizh, 16.0, E
TV Chandelier, 16.0, E
TV Duga +, 16.0, E
TV Dukagjini, 16.0, E
TV E, 16.0, E
TV Familia, 16.0, E
TV FANB, 16.0, E
TV Globo Nordeste, 16.0, E
TV Islaamaa, 16.0, E
TV Joj, 16.0, E
TV Klan, 16.0, E
TV Koper-Capodistria, 16.0, E
TV Liberal, 16.0, E
TV Lux, 16.0, E
TV Malagasy, 16.0, E
TV Malagasy, 16.0, E
TV Mu, 16.0, E
TV Palma Plus, 16.0, E
TV Paprika Czech Republic, 16.0, E
TV Plus Madagascar, 16.0, E
TV Record Madagascar, 16.0, E
TV Slovenija 1, 16.0, E
TV Slovenija 1, 16.0, E
TV Slovenija 2, 16.0, E
TV Slovenija 2, 16.0, E
TV Slovenija 3, 16.0, E
TV Sonce, 16.0, E
TV Vijesti, 16.0, E
TV-21, 16.0, E
TV5Monde Afrique, 16.0, E
TV5Monde Afrique, 16.0, E
TV5Monde Afrique, 16.0, E
TV5Monde Afrique, 16.0, E
TV5Monde Asie, 16.0, E
TV5Monde Europe, 16.0, E
TV5Monde France Belgique Suisse Monaco, 16.0, E
TV5Monde France Belgique Suisse Monaco, 16.0, E
TV5Monde Maghreb-Orient, 16.0, E
TV5Monde Pacifique, 16.0, E
TV5Monde Style, 16.0, E
TV5Monde Style, 16.0, E
TVCG 1, 16.0, E
TVCG 2, 16.0, E
TVCG MNE, 16.0, E
TVes, 16.0, E
TVOne, 16.0, E
TVR 1, 16.0, E
TVR 1, 16.0, E
TVR 2, 16.0, E
TVR 3, 16.0, E
TVR Cluj, 16.0, E
TVR Craiova, 16.0, E
TVR Cultural, 16.0, E
TVR Folclor, 16.0, E
TVR Iasi, 16.0, E
TVR Info, 16.0, E
TVR International, 16.0, E
TVR Moldova, 16.0, E
TVR Moldova, 16.0, E
TVR Sport, 16.0, E
TVR Targu-Mures, 16.0, E
TVR Timisoara, 16.0, E
TVT, 16.0, E
TyC Sports Latinoamérica, 16.0, E
U TV, 16.0, E
Udar International, 16.0, E
Universal TV, 16.0, E
Universal TV Brasil, 16.0, E
Urejesho TV, 16.0, E
URHC TV, 16.0, E
Ushuaïa TV, 16.0, E
Ushuaïa TV, 16.0, E
Ushuaïa TV, 16.0, E
Utsav Bharat, 16.0, E
V mire zhivotnykh, 16.0, E
Val 202, 16.0, E
Vale TV, 16.0, E
Vavoom, 16.0, E
Venevisión, 16.0, E
Venezolana de TV, 16.0, E
Vepaco TV, 16.0, E
Vesti, 16.0, E
Via, 16.0, E
Viasat Explore East, 16.0, E
Viasat History, 16.0, E
Viasat History HD, 16.0, E
Viasat Nature East, 16.0, E
Viasat Nature East, 16.0, E
Vision 4, 16.0, E
Vision 4, 16.0, E
Vision 4 RCA, 16.0, E
Vision 4 RCA, 16.0, E
Vision Prime, 16.0, E
Viva, 16.0, E
Viva 98.8 FM, 16.0, E
ViVe, 16.0, E
Vivid Red, 16.0, E
Vivid Red, 16.0, E
Vivid Touch, 16.0, E
Vivid TV Europe, 16.0, E
Vixen, 16.0, E
Voir + Réunion, 16.0, E
Voltage, 16.0, E
Voltage, 16.0, E
Vostok TV, 16.0, E
Voxafrica Afrique, 16.0, E
W9, 16.0, E
Walf FM, 16.0, E
Walf TV, 16.0, E
Walta TV, 16.0, E
Warner TV Next, 16.0, E
Warner TV Romania, 16.0, E
Wataaa TV, 16.0, E
Watan TV, 16.0, E
Wau TV, 16.0, E
Wazaa FM, 16.0, E
WDR Fernsehen Aachen, 16.0, E
WDR Studio Bonn, 16.0, E
WDR Studio Duisburg, 16.0, E
WDR Studio Wuppertal, 16.0, E
Welcome To Fun Radio, 16.0, E
WildEarth, 16.0, E
Wness TV, 16.0, E
Woman, 16.0, E
Woman, 16.0, E
World Evangelism TV, 16.0, E
Wowow Live, 16.0, E
X1, 16.0, E
XXL, 16.0, E
XXL, 16.0, E
Yadah TV, 16.0, E
Yemen Documentary, 16.0, E
Yemen Education, 16.0, E
Yemen Today TV, 16.0, E
Yemen TV, 16.0, E
Yes Docu, 16.0, E
Yes TV Action, 16.0, E
Yes TV Comedy, 16.0, E
Yes TV Drama, 16.0, E
Yoshlar, 16.0, E
YourTime TV, 16.0, E
Z1 TV, 16.0, E
Zadruga 1, 16.0, E
Zadruga 2, 16.0, E
Zadruga 3, 16.0, E
Zadruga 4, 16.0, E
Zambezi Magic, 16.0, E
Zawya TV, 16.0, E
ZBC News, 16.0, E
ZBC TV, 16.0, E
Zee Bioskop, 16.0, E
Zee Cinema Africa, 16.0, E
Zee Cinema Asia, 16.0, E
Zee Cinema Asia, 16.0, E
Zee Cinemalu, 16.0, E
Zee Magic, 16.0, E
Zee Magic, 16.0, E
Zee Tamil, 16.0, E
Zee Telugu, 16.0, E
Zee Thirai, 16.0, E
Zee TV Africa, 16.0, E
Zee TV Africa, 16.0, E
Zhejiang Satellite TV, 16.0, E
Zhivi Aktivno, 16.0, E
Zhuldyz FM, 16.0, E
Zi FM, 16.0, E
Zico TV, 16.0, E
Zimbabwe National TV, 16.0, E
Zing UK, 16.0, E
Zjarr TV, 16.0, E
ZooMoo Asia, 16.0, E
Zor TV, 16.0, E
ZTN Prime, 16.0, E
2day FM, 172.0, E
ABC Classic, 172.0, E
ABC Country, 172.0, E
ABC Double J, 172.0, E
ABC Jazz, 172.0, E
ABC Kids listen, 172.0, E
ABC Kids NT, 172.0, E
ABC Me NT, 172.0, E
ABC News, 172.0, E
ABC NewsRadio, 172.0, E
ABC Radio Darwin, 172.0, E
ABC Radio National NSW, 172.0, E
ABC Triple J, 172.0, E
ABC Triple J Unearthed, 172.0, E
ABC TV NT, 172.0, E
ABC TV Plus NT, 172.0, E
Air 1 Radio, 172.0, E
Aljazeera English, 172.0, E
Ani, 172.0, E
Avto 24, 172.0, E
Azam Xtra, 172.0, E
BBC News Africa, 172.0, E
BBC World Service Swahili, 172.0, E
BBS TV, 172.0, E
Bula FM, 172.0, E
Capital Radio, 172.0, E
CGTN, 172.0, E
CGTN Arabic, 172.0, E
Channel 2, 172.0, E
Channel Ten, 172.0, E
Citizen TV, 172.0, E
Classic Music, 172.0, E
Clouds FM, 172.0, E
Clouds TV, 172.0, E
CNBC Indonesia, 172.0, E
CNN Indonesia, 172.0, E
Colors, 172.0, E
Domashniy, 172.0, E
East Africa Radio, 172.0, E
EATV 5, 172.0, E
Education Channel, 172.0, E
EFM, 172.0, E
EM TV, 172.0, E
Epic, 172.0, E
FBC 2, 172.0, E
FBC Sports, 172.0, E
FBC TV, 172.0, E
Fiji One, 172.0, E
Gold FM, 172.0, E
Hollywood HD, 172.0, E
Hope Channel Australia, 172.0, E
Hope Channel Fiji, 172.0, E
Hope FM 107.5, 172.0, E
Hope FM 88.1, 172.0, E
IBC 13, 172.0, E
Istoriya Telekanal, 172.0, E
ITV, 172.0, E
Jalisco Radio FM, 172.0, E
Jalisco TV, 172.0, E
Jive TV, 172.0, E
K-Love, 172.0, E
K24, 172.0, E
KBC Channel 1, 172.0, E
KBS TV, 172.0, E
Khabar 24, 172.0, E
Kiss FM, 172.0, E
KTN Home, 172.0, E
KTN News, 172.0, E
Lalokau FM, 172.0, E
LifeTalk Radio, 172.0, E
Magic FM, 172.0, E
Mahaasin TV, 172.0, E
Mai TV, 172.0, E
Match!, 172.0, E
Match! Arena, 172.0, E
Match! Boets, 172.0, E
Match! Futbol 1, 172.0, E
Match! Futbol 2, 172.0, E
Match! Futbol 3, 172.0, E
Match! Igra, 172.0, E
Match! Strana, 172.0, E
Mibawa TV, 172.0, E
Mir Belogorya TV, 172.0, E
Mirchi FM, 172.0, E
MTV Base Africa, 172.0, E
Mult i muzyka, 172.0, E
National FM, 172.0, E
National Geographic Wild South Africa, 172.0, E
NBC National Radio, 172.0, E
NBC TV, 172.0, E
NBC TV, 172.0, E
NBS TV, 172.0, E
News 18, 172.0, E
Nostalgia, 172.0, E
NTV, 172.0, E
NTV Uganda, 172.0, E
Parliament of Fiji, 172.0, E
Pasifika TV, 172.0, E
Perviy kanal, 172.0, E
Radio Fiji One, 172.0, E
Radio Fiji Two, 172.0, E
Radio Free Africa, 172.0, E
Radio Imaan FM, 172.0, E
Radio Nuevo Tiempo, 172.0, E
Radio One, 172.0, E
Radio Zimbabwe, 172.0, E
Red Lips, 172.0, E
REN TV, 172.0, E
Rossiya 1, 172.0, E
Russkaya Komediya, 172.0, E
Russkaya Noch, 172.0, E
Sanyuka TV, 172.0, E
SET Asia, 172.0, E
Strana FM TV, 172.0, E
STS, 172.0, E
TBC 1, 172.0, E
TBC FM, 172.0, E
Telekanal Zvezda, 172.0, E
Times FM, 172.0, E
TNT, 172.0, E
Trans 7, 172.0, E
Trans TV, 172.0, E
Tribe 92 FM, 172.0, E
TV 10, 172.0, E
TV Imaan, 172.0, E
UBC TV, 172.0, E
Uhuru FM, 172.0, E
Wasafi TV, 172.0, E
Zamaradi TV, 172.0, E
ZBC 2, 172.0, E
ZBC TV, 172.0, E
Zhivaya Planeta, 172.0, E
Zoom, 172.0, E
2M National, 21.5, E
A&E Canada, 21.5, E
Aapka Colors, 21.5, E
Adult Swim, 21.5, E
Afaq TV, 21.5, E
Africanews, 21.5, E
AIC TV, 21.5, E
Al Aoula, 21.5, E
Al Hadath, 21.5, E
Al Hadath, 21.5, E
Al Maghribia, 21.5, E
Al Quds Today TV, 21.5, E
Al Shasha Alwan, 21.5, E
Al Shasha Cinema, 21.5, E
Al Shasha Drama, 21.5, E
Al Shasha Film, 21.5, E
Al Shasha Hakayat, 21.5, E
Al Shasha Muslslat, 21.5, E
Al Sukariya Cinema, 21.5, E
Al Sukariya Classic, 21.5, E
Al Sukariya Drama, 21.5, E
Al Sukariya Hekayat, 21.5, E
Al Sukariya Zaman, 21.5, E
Al-Iman TV, 21.5, E
Al-Shabab, 21.5, E
Alarabiya, 21.5, E
Alassema TV, 21.5, E
Aljazeera English, 21.5, E
Alking Aflam, 21.5, E
Alking Drama, 21.5, E
Alrai TV, 21.5, E
Altai, 21.5, E
Altaleaa TV, 21.5, E
Alzaeem Cinema, 21.5, E
Alzaeem Drama, 21.5, E
Anhui Satellite TV, 21.5, E
Animal Planet Rossiya, 21.5, E
Arirang World, 21.5, E
Arryadia, 21.5, E
Arryadia, 21.5, E
Assadissa, 21.5, E
Athaqafia, 21.5, E
Atlantic Radio, 21.5, E
Ávila TV, 21.5, E
Beijing TV, 21.5, E
Beijing TV Kaku, 21.5, E
BeIn Sports Canada, 21.5, E
Beirut Aflam, 21.5, E
Beirut Alyooom, 21.5, E
Beirut Cinema, 21.5, E
Beirut Drama, 21.5, E
Benie TV, 21.5, E
Bober, 21.5, E
Bolivisión, 21.5, E
Bolshaya Aziya, 21.5, E
Business 24 Africa, 21.5, E
Canal Cultura Venezuela, 21.5, E
Canal D, 21.5, E
Cartoon Network Russia & South East Europe, 21.5, E
Cartoonito Central & Eastern Europe, 21.5, E
CBC Toronto, 21.5, E
CCTV 1, 21.5, E
CCTV 13, 21.5, E
CCTV 2, 21.5, E
CCTV 3, 21.5, E
CCTV 4 Asia, 21.5, E
CCTV 5, 21.5, E
CCTV 5+, 21.5, E
CCTV 7, 21.5, E
CCTV 8, 21.5, E
Centralnoe TV, 21.5, E
CGTN Français, 21.5, E
Chada FM, 21.5, E
CHC HD Movies, 21.5, E
Citytv Edmonton, 21.5, E
Colors UK, 21.5, E
Comedy Central Extra UK, 21.5, E
Comedy Central UK, 21.5, E
Cookies Kids, 21.5, E
Cowboy Channel Canada, 21.5, E
CTV 2 Atlantic, 21.5, E
Discovery Channel Central Europe, 21.5, E
Discovery Science Latinoamérica, 21.5, E
Discovery Turbo América Latina, 21.5, E
Dolly Mosalsalat, 21.5, E
Dom Kino, 21.5, E
Dom Kino Premium, 21.5, E
Dragon TV International, 21.5, E
El Omda TV Aflam, 21.5, E
